SvName,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,GpsTimeNanos,UnixTime,Epoch,tRxGnssNanos,GpsWeekNumber,tRxSeconds,tTxSeconds,prSeconds,PrM,PrSigmaM,sv,t_k,delT_sv,x_k,y_k,z_k,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G08,1713027122418,332340413000000,18,0.0,-1396730000005698420,0.5780887603759766,22.99100196978543,-37.19452032703783,10.727090732815356,7,08,0.0,16399,579140348173722,5,51.8,202.28170776367188,0.03420216962695122,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.32,46.8,0.0,0.0,,,C,338336113579255,G,1.3970623404186982e+18,2024-04-13 16:52:20.418698240+00:00,1,1.3970623404186982e+18,2309.0,579140.4186983109,579140.348173722,0.07052458880934864,21142739.828593925,1.4989622900000001,G08,3140.3481737220427,0.00011965604688065589,24945418.424417596,4723865.152570108,8401196.8474223,4436885.833662581,3085286.083532789,3376328.152297504,32.16887497242394,34.81366919670884,57.47221267223358
G10,1713027122418,332340413000000,18,0.0,-1396730000005698420,0.5780887603759766,22.99100196978543,-37.19452032703783,10.727090732815356,7,10,0.0,16399,579140342626048,17,38.0,387.7804565429688,0.44050002098083496,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.32,33.0,0.0,0.0,,,C,338336113579255,G,1.3970623404186982e+18,2024-04-13 16:52:20.418698240+00:00,1,1.3970623404186982e+18,2309.0,579140.4186983109,579140.342626048,0.07607226283289492,22805890.660295613,5.096471786,G10,3156.342626048019,-8.485411515243007e-06,-1424413.5119917523,17206531.817258596,20294631.996999994,4436885.833662581,3085286.083532789,3376328.152297504,32.16887497242394,34.81366919670884,57.47221267223358
G21,1713027122418,332340413000000,18,0.0,-1396730000005698420,0.5780887603759766,22.99100196978543,-37.19452032703783,10.727090732815356,7,21,0.0,16399,579140346334250,10,44.9,-315.3795471191406,0.040399108082056046,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.32,39.9,0.0,0.0,,,C,338336113579255,G,1.3970623404186982e+18,2024-04-13 16:52:20.418698240+00:00,1,1.3970623404186982e+18,2309.0,579140.4186983109,579140.3463342501,0.07236406079027802,21694199.65517887,2.9979245800000003,G21,3140.346334250062,0.00012735615782138272,15718230.65578289,1652110.6281089815,21895876.27374978,4436885.833662581,3085286.083532789,3376328.152297504,32.16887497242394,34.81366919670884,57.47221267223358
G27,1713027122418,332340413000000,18,0.0,-1396730000005698420,0.5780887603759766,22.99100196978543,-37.19452032703783,10.727090732815356,7,27,0.0,16399,579140344754423,11,43.4,568.0576782226562,0.04419833794236183,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.32,38.4,0.0,0.0,,,C,338336113579255,G,1.3970623404186982e+18,2024-04-13 16:52:20.418698240+00:00,1,1.3970623404186982e+18,2309.0,579140.4186983109,579140.344754423,0.07394388783723116,22167819.88879983,3.2977170380000005,G27,3140.344754423015,-1.8404486456189714e-05,23134418.74395557,13296813.731150793,-2730657.68200507,4436885.833662581,3085286.083532789,3376328.152297504,32.16887497242394,34.81366919670884,57.47221267223358
G28,1713027122418,332340413000000,18,0.0,-1396730000005698420,0.5780887603759766,22.99100196978543,-37.19452032703783,10.727090732815356,7,28,0.0,16399,579140339109098,17,38.3,-477.3992309570313,0.4150000214576721,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.32,33.3,0.0,0.0,,,C,338336113579255,G,1.3970623404186982e+18,2024-04-13 16:52:20.418698240+00:00,1,1.3970623404186982e+18,2309.0,579140.4186983109,579140.3391090981,0.0795892127789557,23860245.72928814,5.096471786,G28,3140.339109098073,-0.00020190792578261743,5190297.342903983,25781212.273909174,-3747855.105153496,4436885.833662581,3085286.083532789,3376328.152297504,32.16887497242394,34.81366919670884,57.47221267223358
G32,1713027122418,332340413000000,18,0.0,-1396730000005698420,0.5780887603759766,22.99100196978543,-37.19452032703783,10.727090732815356,7,32,0.0,16399,579140347124545,11,43.1,272.6107177734375,0.03969833627343178,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.32,38.1,0.0,0.0,,,C,338336113579255,G,1.3970623404186982e+18,2024-04-13 16:52:20.418698240+00:00,1,1.3970623404186982e+18,2309.0,579140.4186983109,579140.347124545,0.07157376583199948,21457275.18709154,3.2977170380000005,G32,3140.34712454502,-0.0006180522342885357,8002427.067206242,17927217.899219863,18191927.459506016,4436885.833662581,3085286.083532789,3376328.152297504,32.16887497242394,34.81366919670884,57.47221267223358
G02,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,02,0.0,16399,579141342221442,8,46.7,-473.3109436035156,0.04520025476813316,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,41.7,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.342221442,0.07647686882410198,22927188.484921105,2.3983396640000003,G02,3141.342221442028,-0.0004539831006119886,14592742.360147364,-5120309.446315745,22056838.140255928,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G03,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,03,0.0,16399,579141338516571,9,45.3,-471.4674377441406,0.02180919423699379,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,40.3,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.3385165711,0.08018173975870013,24037880.84897704,2.6981321220000005,G03,3141.3385165710934,0.00030864096041848416,23172809.915852107,-12101479.674731452,4154185.1962405485,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G08,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,08,0.0,16399,579141348173044,5,51.1,202.4333953857422,0.03420216962695122,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,46.1,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.348173044,0.07052526681218296,21142943.088730156,1.4989622900000001,G08,3141.34817304404,0.00011965607007275506,24946291.02859182,4724533.211462991,8398309.225013707,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G10,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,10,0.0,16399,579141342624756,19,37.3,387.74072265625,0.6370896697044373,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,32.3,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.342624756,0.07607355481013656,22806277.985328563,5.696056702000001,G10,3157.342624756042,-8.485415835337258e-06,-1426573.3289631158,17207861.090288807,20293309.039628055,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G21,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,21,0.0,16399,579141346335300,8,46.9,-315.2956848144531,0.03920025750994682,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,41.9,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.3463353,0.07236301084049046,21693884.88815128,2.3983396640000003,G21,3141.3463353000116,0.00012735615622976534,15718654.952934412,1654739.2874807492,21895462.033861294,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G27,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,27,0.0,16399,579141344752541,12,42.1,568.1210327148438,0.044997572898864746,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,37.1,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.344752541,0.07394576980732381,22168384.08923979,3.5975094960000007,G27,3141.3447525410447,-1.840448872992219e-05,23134038.844766606,13296892.361541457,-2733784.330090749,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G28,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,28,0.0,16399,579141339110679,17,38.6,-477.3810729980469,0.6016753911972046,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,33.6,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.339110679,0.07958763185888529,23859771.781374328,5.096471786,G28,3141.339110678993,-0.00020190794090299075,5190070.5344691,25781711.074079,-3744725.34857729,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G32,1713027123418,332341413000000,18,0.0,-1396730000005698451,0.6134757995605469,24.619594114483334,-31.70195608949422,14.233686401078732,7,32,0.0,16399,579141347123635,10,44.0,272.8510437011719,0.03889910504221916,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.1,39.0,0.0,0.0,,,C,338337111563420,G,1.3970623414186985e+18,2024-04-13 16:52:21.418698496+00:00,2,1.3970623414186982e+18,2309.0,579141.4186983109,579141.347123635,0.0715746758505702,21457548.003795683,2.9979245800000003,G32,3141.3471236350015,-0.0006180522347432827,8000328.91648469,17926366.015748844,18193690.55899021,4436888.101357079,3085286.083426327,3376328.112023595,32.16886572625074,34.81365546971685,59.02670585736632
G02,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,02,0.0,16399,579142342223018,10,44.2,-474.6939086914063,0.046399105340242386,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,39.2,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.3422230181,0.07647529279347509,22926716.002825584,2.9979245800000003,G02,3142.3422230180586,-0.00045398309413182867,14593180.306921367,-5117659.01636445,22057198.057482753,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G03,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,03,0.0,16399,579142338518129,8,46.7,-472.9753723144531,0.021200254559516907,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,41.7,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.3385181291,0.08018018177244812,24037413.77644902,2.3983396640000003,G03,3142.3385181290796,0.00030864098167795594,23172474.67616816,-12100996.12236966,4157361.3475679797,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G08,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,08,0.0,16399,579142348172376,11,43.2,201.5006866455078,0.03819833695888519,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,38.2,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.348172376,0.0705259348032996,21143143.347428937,3.2977170380000005,G08,3142.3481723760488,0.00011965609326485447,24947163.34290964,4725201.069772164,8395421.427506812,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G10,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,10,0.0,16399,579142342623424,14,40.6,387.0475463867188,1.1917576789855957,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,35.6,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.342623424,0.0760748868342489,22806677.316111315,4.197094412,G10,3158.342623424018,-8.485420155431337e-06,-1428732.929511982,17209190.407223888,20291985.654706735,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G21,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,21,0.0,16399,579142346336363,17,38.8,-316.1507873535156,6.329985618591309,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,33.8,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.346336363,0.07236194785218686,21693566.21227492,5.096471786,G21,3142.346336363,0.0001273561546381479,15719079.398937466,1657367.860305056,21895047.350778345,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G27,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,27,0.0,16399,579142344750640,11,43.5,567.5269165039062,0.04419833794236183,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,38.5,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.34475064,0.07394767086952925,22168954.013351172,3.2977170380000005,G27,3142.3447506399825,-1.840449100365462e-05,23133658.602184948,13296970.843395937,-2736910.9216327523,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G28,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,28,0.0,16399,579142339112230,31,33.2,-477.3612060546875,0.6150000095367432,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,28.200000000000003,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.33911223,0.07958608085755259,23859306.802872438,9.293566198,G28,3142.3391122299945,-0.0002019079560233636,5189843.71598544,25782209.496133786,-3741595.5124444524,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G32,1713027124418,332342413000000,18,0.0,-1396730000005698484,0.5925025939941406,22.51266960229259,-31.09612226115748,13.355218283812412,7,32,0.0,16399,579142347122719,13,41.1,272.2605895996094,2.324915885925293,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.48,36.1,0.0,0.0,,,C,338338114278316,G,1.3970623424186985e+18,2024-04-13 16:52:22.418698496+00:00,3,1.3970623424186982e+18,2309.0,579142.4186983109,579142.347122719,0.07157559180632234,21457822.600422032,3.8973019540000005,G32,3142.3471227190457,-0.0006180522351980296,7998230.517783548,17925514.160998203,18195453.280214105,4436905.013344217,3085290.2075800733,3376337.888311271,32.168862383237496,34.81358900259627,77.9782041925937
G02,1713027125418,332343413000000,18,0.0,-1396730000005698518,0.2304248809814453,20.826350009883754,-33.79838729022614,10.591742237899933,7,02,0.0,16399,579143342224627,17,38.5,-475.7629699707031,1.7689374685287476,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.01,33.5,0.0,0.0,,,C,338339113229409,G,1.3970623434186985e+18,2024-04-13 16:52:23.418698496+00:00,4,1.3970623434186982e+18,2309.0,579143.4186983109,579143.342224627,0.07647368381731212,22926233.643906824,5.096471786,G02,3143.3422246270347,-0.0004539830876516685,14593618.420360496,-5115008.573093904,22057557.524976943,4436900.371228976,3085283.190765288,3376340.789964429,32.16892206526992,34.81355602272825,72.90597279090434
G03,1713027125418,332343413000000,18,0.0,-1396730000005698518,0.2304248809814453,20.826350009883754,-33.79838729022614,10.591742237899933,7,03,0.0,16399,579143338519718,19,37.5,-474.1570129394531,4.0383758544921875,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.01,32.5,0.0,0.0,,,C,338339113229409,G,1.3970623434186985e+18,2024-04-13 16:52:23.418698496+00:00,4,1.3970623434186982e+18,2309.0,579143.4186983109,579143.338519718,0.0801785928197205,24036937.42040516,5.696056702000001,G03,3143.3385197180323,0.00030864100293742836,23172139.13219523,-12100512.325341227,4160537.4096261985,4436900.371228976,3085283.190765288,3376340.789964429,32.16892206526992,34.81355602272825,72.90597279090434
G08,1713027125418,332343413000000,18,0.0,-1396730000005698518,0.2304248809814453,20.826350009883754,-33.79838729022614,10.591742237899933,7,08,0.0,16399,579143348171707,8,46.3,200.302490234375,0.036200255155563354,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.01,41.3,0.0,0.0,,,C,338339113229409,G,1.3970623434186985e+18,2024-04-13 16:52:23.418698496+00:00,4,1.3970623434186982e+18,2309.0,579143.4186983109,579143.348171707,0.07052660384215415,21143343.920231637,2.3983396640000003,G08,3143.34817170701,0.00011965611645695384,24948035.367320042,4725868.727522488,8392533.454994256,4436900.371228976,3085283.190765288,3376340.789964429,32.16892206526992,34.81355602272825,72.90597279090434
G10,1713027125418,332343413000000,18,0.0,-1396730000005698518,0.2304248809814453,20.826350009883754,-33.79838729022614,10.591742237899933,7,10,0.0,16399,579143342622161,13,41.2,386.9584045410156,0.04889195039868355,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.01,36.2,0.0,0.0,,,C,338339113229409,G,1.3970623434186985e+18,2024-04-13 16:52:23.418698496+00:00,4,1.3970623434186982e+18,2309.0,579143.4186983109,579143.342622161,0.0760761498240754,22807055.950935833,3.8973019540000005,G10,3159.342622161028,-8.485424475525715e-06,-1430892.3138336148,17210519.768154975,20290661.842117902,4436900.371228976,3085283.190765288,3376340.789964429,32.16892206526992,34.81355602272825,72.90597279090434
