SvName,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,GpsTimeNanos,UnixTime,Epoch,tRxGnssNanos,GpsWeekNumber,tRxSeconds,tTxSeconds,prSeconds,PrM,PrSigmaM,sv,t_k,delT_sv,x_k,y_k,z_k,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G21,1713027079417,332297412000000,18,0.0,-1396730000005342923,-0.7902164459228516,31.070892873685807,-136.72249487588638,17.17603654932611,6,21,0.0,16399,579097344934759,8,46.7,-348.3982849121094,0.04220025613903999,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.0,41.7,0.0,0.0,,,C,338293119580989,G,1.397062297417343e+18,2024-04-13 16:51:37.417342976+00:00,1,1.3970622974173427e+18,2309.0,579097.4173429012,579097.3449347591,0.07240814215037972,21707414.914475743,2.3983396640000003,G21,3097.3449347590795,0.0001273562262630865,15700126.351931373,1538993.6651881896,21913269.6990149,4436882.867613474,3085280.299765049,3376315.863788751,32.16880871392561,34.81363680491586,46.073195778764784
G27,1713027079417,332297412000000,18,0.0,-1396730000005342923,-0.7902164459228516,31.070892873685807,-136.72249487588638,17.17603654932611,6,27,0.0,16399,579097343481574,7,47.7,533.9739990234375,0.043205492198467255,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.0,42.7,0.0,0.0,,,C,338293119580989,G,1.397062297417343e+18,2024-04-13 16:51:37.417342976+00:00,1,1.3970622974173427e+18,2309.0,579097.4173429012,579097.3434815741,0.0738613271387294,22143068.81406179,2.098547206,G27,3097.343481574091,-1.8404388682615148e-05,23150430.25081132,13293291.289165769,-2596155.0586444973,4436882.867613474,3085280.299765049,3376315.863788751,32.16880871392561,34.81363680491586,46.073195778764784
G28,1713027079417,332297412000000,18,0.0,-1396730000005342923,-0.7902164459228516,31.070892873685807,-136.72249487588638,17.17603654932611,6,28,0.0,16399,579097337686387,19,37.8,-510.6340637207031,0.4580000042915344,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.0,32.8,0.0,0.0,,,C,338293119580989,G,1.397062297417343e+18,2024-04-13 16:51:37.417342976+00:00,1,1.3970622974173427e+18,2309.0,579097.4173429012,579097.337686387,0.07965651422273368,23880422.194545288,5.696056702000001,G28,3097.337686387007,-0.0002019072755860806,5200041.630917072,25759405.581586618,-3882362.5798162287,4436882.867613474,3085280.299765049,3376315.863788751,32.16880871392561,34.81363680491586,46.073195778764784
G32,1713027079417,332297412000000,18,0.0,-1396730000005342923,-0.7902164459228516,31.070892873685807,-136.72249487588638,17.17603654932611,6,32,0.0,16399,579097345809170,8,46.8,236.8504180908203,0.04070025682449341,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.0,41.8,0.0,0.0,,,C,338293119580989,G,1.397062297417343e+18,2024-04-13 16:51:37.417342976+00:00,1,1.3970622974173427e+18,2309.0,579097.4173429012,579097.34580917,0.07153373118489981,21445273.101832367,2.3983396640000003,G32,3097.345809170045,-0.0006180522147338015,8092415.256527005,17963876.506956242,18115754.467669804,4436882.867613474,3085280.299765049,3376315.863788751,32.16880871392561,34.81363680491586,46.073195778764784
G02,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,02,0.0,16399,579098340799454,11,43.0,-506.27142333984375,0.05019833892583847,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,38.0,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.340799454,0.0765434472123161,22947148.183573492,3.2977170380000005,G02,3098.3407994540175,-0.00045398337926764255,14574067.76820618,-5234268.088813115,22040935.8126152,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G03,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,03,0.0,16399,579098337094827,12,42.4,-505.0639343261719,0.025497570633888245,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,37.4,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.3370948271,0.0802480741403997,24057767.396316662,3.5975094960000007,G03,3098.3370948270895,0.0003086400462323966,23186937.24185885,-12122042.15333005,4017522.810753316,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G08,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,08,0.0,16399,579098346847715,6,48.0,165.32833862304688,0.03830587491393089,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,43.0,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.3468477151,0.07049518614076078,21133925.130306207,1.7987547480000003,G08,3098.346847715089,0.00011965507278107738,24908506.65134796,4695624.204662176,8522321.99879082,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G10,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,10,0.0,16399,579098341326267,16,39.7,354.9705505371094,0.05640523508191109,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,34.7,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.341326267,0.07601663423702121,22789213.626803543,4.796679328000001,G10,3114.341326266993,-8.48523006543482e-06,-1333503.4494755473,17150740.95935104,20349811.50206375,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G21,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,21,0.0,16399,579098344935914,10,44.7,-349.1448974609375,0.043399106711149216,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,39.7,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.344935914,0.07240698719397187,21707068.66725535,2.9979245800000003,G21,3098.344935914036,0.00012735622467146892,15700544.23317017,1541625.9905167348,21912874.527986936,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G27,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,27,0.0,16399,579098343479793,9,45.5,533.2472534179688,0.04430919513106346,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,40.5,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.343479793,0.07386310817673802,22143602.75582419,2.6981321220000005,G27,3098.343479793053,-1.8404390956347854e-05,23150065.104609914,13293376.353816982,-2599284.0749783744,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G28,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,28,0.0,16399,579098337688129,21,36.2,-511.4332885742188,0.49799999594688416,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,31.200000000000003,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.337688129,0.07965477218385786,23879899.944428775,6.295641618000001,G28,3098.337688129046,-0.00020190729070645636,5199815.206101653,25759920.634232134,-3879236.310747346,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G32,1713027080417,332298412000000,18,0.0,-1396730000005343064,-0.9638175964355468,24.969423975562677,-136.69708412843036,13.912730973709401,6,32,0.0,16399,579098345808372,9,45.5,236.1792755126953,0.04130919650197029,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.38,40.5,0.0,0.0,,,C,338294115615885,G,1.397062298417343e+18,2024-04-13 16:51:38.417342976+00:00,2,1.3970622984173427e+18,2309.0,579098.4173429012,579098.345808372,0.07153452921193093,21445512.344317578,2.6981321220000005,G32,3098.345808372018,-0.0006180522151885484,8090327.804100423,17963023.435395673,18117533.797867578,4436875.160833207,3085279.1697089244,3376308.271294688,32.16878423359476,34.81367361654555,36.129035636782646
G02,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,02,0.0,16399,579099340801137,9,45.2,-502.2459411621094,0.048809196799993515,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,40.2,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.340801137,0.07654176419600844,22946643.627977766,2.6981321220000005,G02,3099.340801137034,-0.0004539833727874819,14574498.545457968,-5231618.288668992,22041315.06378919,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G03,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,03,0.0,16399,579099337096510,10,44.0,-501.1187744140625,0.023899104446172714,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,39.0,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.33709651,0.08024639124050736,24057262.87562137,2.9979245800000003,G03,3099.3370965099894,0.00030864006749187103,23186615.124430116,-12121569.086107343,4020702.7406366724,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G08,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,08,0.0,16399,579099346847153,6,49.5,169.416748046875,0.037792082875967026,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,44.5,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.346847153,0.07049574819393456,21134093.629608702,1.7987547480000003,G08,3099.346847153036,0.00011965509597317925,24909391.392888926,4696300.717640739,8519441.783958217,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G10,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,10,0.0,16399,579099341325086,13,41.6,358.97479248046875,0.05039195343852043,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,36.6,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.3413250861,0.07601781515404582,22789567.656821046,3.8973019540000005,G10,3115.341325086076,-8.48523438552955e-06,-1335672.3163383221,17152068.33766805,20348506.528011203,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G21,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,21,0.0,16399,579099344937069,8,46.2,-345.1298828125,0.04220025613903999,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,41.2,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.344937069,0.07240583223756403,21706722.42003496,2.3983396640000003,G21,3099.3449370689923,0.00012735622307985135,15700962.263950534,1544258.231876301,21912478.91326452,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G27,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,27,0.0,16399,579099343478012,7,47.0,537.2924194335938,0.043205492198467255,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,42.0,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.343478012,0.07386488921474665,22144136.69758659,2.098547206,G27,3099.343478012015,-1.840439323008056e-05,23149699.61563187,13293461.2677961,-2602413.0375993433,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G28,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,28,0.0,16399,579099337689805,16,39.1,-507.09564208984375,0.6032862663269043,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,34.1,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.3376898051,0.07965309615246952,23879397.48285918,4.796679328000001,G28,3099.3376898050774,-0.00020190730582683112,5199588.773461336,25760435.309039477,-3876109.959374171,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G32,1713027081417,332299412000000,18,0.0,-1396730000005343206,-0.3460350036621094,26.17577774799429,-139.22955713878792,13.519478343356516,6,32,0.0,16399,579099345807575,6,48.2,240.2536163330078,0.03980587422847748,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.97,43.2,0.0,0.0,,,C,338295115151353,G,1.3970622994173432e+18,2024-04-13 16:51:39.417343232+00:00,3,1.3970622994173427e+18,2309.0,579099.4173429012,579099.345807575,0.07153532619122416,21445751.272698868,1.7987547480000003,G32,3099.3458075750386,-0.0006180522156432954,8088240.102113026,17962170.39042043,18119312.751398697,4436875.664475392,3085277.6070565423,3376310.283272315,32.168801890114985,34.813656965894474,36.79509193729609
G02,1713027082417,332300412000000,18,0.0,-1396730000005343329,-0.1614055633544922,27.088088245363906,-126.06266723140145,16.203641236922117,6,02,0.0,16399,579100340802834,9,45.2,-502.9743347167969,0.048809196799993515,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.2,40.2,0.0,0.0,,,C,338296117368853,G,1.3970623004173432e+18,2024-04-13 16:51:40.417343232+00:00,4,1.3970623004173427e+18,2309.0,579100.4173429012,579100.340802834,0.07654006720986217,22946134.88432978,2.6981321220000005,G02,3100.34080283402,-0.00045398336630732115,14574929.489515733,-5228968.472478466,22041693.865486316,4436878.557056938,3085278.5391810285,3376315.6346878824,32.16882878284916,34.813647571140024,42.10504921153188
G03,1713027082417,332300412000000,18,0.0,-1396730000005343329,-0.1614055633544922,27.088088245363906,-126.06266723140145,16.203641236922117,6,03,0.0,16399,579100337098173,10,44.2,-501.73736572265625,0.023899104446172714,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.2,39.2,0.0,0.0,,,C,338296117368853,G,1.3970623004173432e+18,2024-04-13 16:51:40.417343232+00:00,4,1.3970623004173427e+18,2309.0,579100.4173429012,579100.337098173,0.08024472824763507,24056764.32290055,2.9979245800000003,G03,3100.337098172982,0.00030864008875134503,23186292.701009493,-12121095.775843112,4023882.5840335344,4436878.557056938,3085278.5391810285,3376315.6346878824,32.16882878284916,34.813647571140024,42.10504921153188
G08,1713027082417,332300412000000,18,0.0,-1396730000005343329,-0.1614055633544922,27.088088245363906,-126.06266723140145,16.203641236922117,6,08,0.0,16399,579100346846584,6,49.4,168.81280517578125,0.037792082875967026,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.2,44.4,0.0,0.0,,,C,338296117368853,G,1.3970623004173432e+18,2024-04-13 16:51:40.417343232+00:00,4,1.3970623004173427e+18,2309.0,579100.4173429012,579100.346846584,0.07049631723202765,21134264.222937327,1.7987547480000003,G08,3100.346846583998,0.00011965511916528095,24910275.84630359,4696977.028680667,8516561.391530413,4436878.557056938,3085278.5391810285,3376315.6346878824,32.16882878284916,34.813647571140024,42.10504921153188
G10,1713027082417,332300412000000,18,0.0,-1396730000005343329,-0.1614055633544922,27.088088245363906,-126.06266723140145,16.203641236922117,6,10,0.0,16399,579100341323878,13,41.1,358.2361145019531,0.05039195343852043,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.2,36.1,0.0,0.0,,,C,338296117368853,G,1.3970623004173432e+18,2024-04-13 16:51:40.417343232+00:00,4,1.3970623004173427e+18,2309.0,579100.4173429012,579100.341323878,0.07601902319584042,22789929.818640016,3.8973019540000005,G10,3116.341323878034,-8.485238705624165e-06,-1337840.9685186045,17153395.762163736,20347201.125297274,4436878.557056938,3085278.5391810285,3376315.6346878824,32.16882878284916,34.813647571140024,42.10504921153188
